"","C1","C2","C3","E1","E2","E3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","delabel"
"IGSF6",19.3600953343189,18.6674212365398,36.1847280733626,14.48423501502,6.71597661377101,17.8542173313436,18.8777789340593,-0.901070861766668,0.543737535303987,-1.65717980323522,0.0974831285795428,0.140475078942506,"NO",NA
"RRN3P1",272.116895532371,301.626227348301,320.49330579264,813.345504689585,866.360983176461,903.423396965988,579.561052250891,1.53121445781328,0.108732540216427,14.0823938699994,4.87306668956479e-45,6.46101428323332e-44,"UP",NA
"NPIPB4",409.788684576417,440.158142840518,436.2844356274,438.98373814753,417.509879489431,391.364443903052,422.348220764058,-0.047056584269204,0.114996897885054,-0.409198727397324,0.682393828236808,0.741973635792301,"NO",NA
"CTD-2649C14.2",47.3246774838906,47.1598010186269,62.0309624114787,25.6259542573431,13.431953227542,27.8525790368961,37.2376545726296,-1.20680446243886,0.383575699562991,-3.14619634094073,0.0016540892412534,0.00325860029851125,"DOWN",NA
"UQCRC2",11475.1587289916,11285.9298812702,11507.7773767028,12759.4968763084,13174.5074573475,13593.4869073918,12299.3928713354,0.206237494342467,0.049878520874922,4.134795714164,3.55270520695192e-05,8.50982464607431e-05,"NO",NA
"MOSMO",553.913838731902,658.272222551667,713.356067732005,637.306340660881,640.256437179503,670.604402965267,645.618218303538,0.0174221621424148,0.108286851760116,0.160888989376194,0.872180834532896,0.900459235759948,"NO",NA
"EEF2K",1362.73559936567,1419.70650983158,1359.51192618491,666.274810690921,680.552296862129,671.318571658521,1026.68328576562,-1.03757106135928,0.0807891640623262,-12.8429483508311,9.42167240881824e-38,1.02551536905608e-36,"DOWN",NA
"POLR3E",2052.1701054378,2176.22831783872,2014.97242899953,1853.98208192256,1968.90047727054,1782.56505836135,1974.80307830508,-0.157044760277681,0.0706044641721337,-2.22428938621794,0.0261289803518881,0.0425864377840776,"NO",NA
"RP11-21M24.6",18.2845344824123,38.3173383276344,41.3539749409858,15.5984069392523,22.38658871257,31.4234225031648,27.8940443176699,-0.4801536905474,0.454970347418727,-1.05535161416903,0.291264543435352,0.365655756920718,"NO",NA
"CDR2",2270.50895837484,2199.80821834803,2353.04117414209,4911.26984201602,5284.35426560216,5496.95643197408,3752.65648174287,1.2022996341778,0.0643158443642342,18.6936772122421,5.57356715488563e-78,1.51988409294576e-76,"UP",NA
"RRN3P3",361.388446240619,377.278408149015,333.933347648461,587.168604070427,626.824483951961,632.039293529565,486.438763931675,0.784032822004371,0.110164300811071,7.1169409348766,1.10348745814101e-12,4.73671144465775e-12,"UP",NA
"SMG1P1",111.858328598287,84.4946434917065,94.0802929907427,258.487886421896,255.207111323299,302.093357246334,184.370270012044,1.49643005269822,0.180453779986487,8.2925946622469,1.10804422830236e-16,5.8302156111154e-16,"UP",NA
"NPIPB5",816.350686597114,803.681609025767,704.051423370284,733.125126144859,697.342238396557,739.164597517626,748.952613508701,-0.0982552965941908,0.095663665775245,-1.02709106741774,0.304377584427194,0.379515788284576,"NO",NA
"USP31",994.89378801361,903.896186190349,1008.00313918653,504.719881677236,397.361949648118,421.35952901971,705.039078955925,-1.13707620889754,0.106995649698636,-10.6273125318667,2.22429844089607e-26,1.71391332770449e-25,"DOWN",NA
"COG7",733.532501000305,792.874154625665,624.445021608886,958.187854839785,933.520749314171,1041.97212345721,847.422067474338,0.44924114742609,0.101511482495354,4.4255205064772,9.62100162514693e-06,2.44176575898944e-05,"UP",NA
"CTD-2270L9.4",23.6623387419453,32.422363200306,15.5077406028697,26.7401261815754,49.2504951676541,37.1367720491948,30.7866393239242,0.656501025318698,0.424810682746528,1.54539669547437,0.122250339137086,0.17200715542296,"NO",NA
"GGA2",4159.19381432284,4229.6446538581,4492.07552796458,5755.81216058411,5932.44600883106,6045.43798839295,5102.43502565894,0.461555357537716,0.0570889832385957,8.08484109112099,6.22453035043573e-16,3.17839564374839e-15,"UP",NA
"EARS2",1631.62581234232,1591.64328437866,1682.0729307246,1840.61201883177,1666.68152965084,1626.16211453878,1673.13294841116,0.0642482553470609,0.0746285639206124,0.860907030388608,0.389289249276744,0.466989209412395,"NO",NA
"UBFD1",1822.00008312979,1733.12268743454,1850.59037860912,1647.86027593958,1501.02077317782,1444.04909775907,1666.44054934165,-0.23666337497233,0.0755491901088818,-3.13257328941912,0.00173281160018027,0.00340235445050078,"NO",NA
"CTD-2196E14.6",29.0401430014784,29.4748756366418,49.624769929183,30.0826419542723,31.3412241975981,27.8525790368961,32.9027056260116,-0.28025318655448,0.390864651792772,-0.717008266849018,0.473368995771608,0.550712190239587,"NO",NA
"NDUFAB1",3711.7604999297,3744.29170170807,3890.37519257324,2975.9532096245,2947.19440400985,2926.66330495385,3366.03971879987,-0.35874898001566,0.0576803035230153,-6.21960978191652,4.98392809334277e-10,1.79936183276084e-09,"DOWN",NA
"PALB2",1433.72261559151,1427.56647666802,1547.67251216639,1077.40425073264,1131.64205942042,1159.80995784408,1296.30297873718,-0.386839465628115,0.0774610533055933,-4.99398664386844,5.91454897985404e-07,1.67833511642353e-06,"DOWN",NA
"DCTN5",4135.5314755809,4064.58535029291,4198.46230588359,4358.64056759679,4244.49721990328,4263.58709872486,4210.88400299705,0.0533948246113926,0.0547199100101784,0.97578421823904,0.329171407065451,0.404753457040825,"NO",NA
"PLK1",3819.31658512036,3645.05962039804,3629.84515044503,3587.63359602803,3544.91632263547,3445.14977625607,3611.98684181383,-0.0691958391668989,0.0579624285316409,-1.19380503750159,0.232554240691017,0.301549972331831,"NO",NA
"RBBP6",2563.06151009344,2585.92908918804,2672.50063056121,2330.84766549399,2596.84429065813,2501.73293246787,2541.81935307711,-0.0739670522577025,0.0658675984573681,-1.12296567644829,0.261452072183422,0.333344348021308,"NO",NA
"TNRC6A",3670.88918755724,3805.20644469046,3881.07054821152,2474.57584371996,3085.99125402778,2839.53472437689,3292.87800043064,-0.434959710238764,0.0761656316028976,-5.71070837443454,1.12506890837239e-08,3.68119205942404e-08,"DOWN",NA
"ARHGAP17",2511.43458920192,2364.86752191323,2281.70556736889,1846.18287845294,1708.09671876909,1675.43975437329,2064.62117167989,-0.453848470277899,0.0712062266424433,-6.37371886811057,1.8449866053325e-10,6.85905100072853e-10,"DOWN",NA
"LCMT1-AS1",43.0224340762642,44.2123134549627,29.9816318322147,31.1968138785046,26.8639064550841,20.7108921043586,32.6646653002315,-0.587973864833271,0.390288356588388,-1.50651141625875,0.131935938696824,0.183785412295729,"NO",NA
"RP11-266L9.8",23.6623387419453,13.7549419637662,24.8123849645915,28.96847003004,20.147929841313,18.5683860245974,21.6524085943756,0.114772849225406,0.478930889347653,0.239643864653909,0.810606356352626,0.84978023043442,"NO",NA
"LCMT1",1298.20194825127,1516.9735994325,1261.29623570007,1295.78194788218,1306.25745137846,1225.51347762343,1317.33744337798,-0.0925583392148088,0.0862391556884242,-1.0732751089217,0.283147699775653,0.357068844092288,"NO",NA
"ZKSCAN2",468.94453143128,557.07514953253,597.564937897245,984.927981021361,1141.71602434107,1202.66007943931,825.481450610466,1.03716963315239,0.108914416106193,9.52279477990444,1.6858304977372e-21,1.08804335103643e-20,"UP",NA
"ZKSCAN2-DT",70.987016225836,96.2845937463633,79.6064017613977,72.4211750751001,50.3698246032826,72.845206711882,73.7523696873103,-0.330429869540411,0.268131838094808,-1.23234104494362,0.21782171353666,0.284848053243247,"NO",NA
"HMGN2P3",102.178280931128,84.4946434917065,100.283389231891,121.444739741322,111.93294356285,139.26289518448,109.932815357229,0.384349894662141,0.214958248328686,1.78802115131885,0.0737725954136027,0.109118622467796,"NO",NA
"KDM8",140.898471599765,104.144560582801,95.1141423642674,179.381679801402,160.064109294876,227.105644454691,151.118101349634,0.744936801186115,0.209513786400225,3.55555027659658,0.000377188803787071,0.000807511665123211,"UP",NA
"NSMCE1",685.132262664508,791.89165877111,698.88217650266,725.325922675233,633.540460565732,542.768206872846,679.590114675348,-0.199527606914422,0.115115332938583,-1.73328436639171,0.0830451380835039,0.121410097312195,"NO",NA
"GTF3C1",5588.61418650672,5256.35282186779,5431.84460849849,5403.7338325267,5198.16589905876,5151.29878443926,5338.33502214962,-0.0473763072248045,0.0552999225391756,-0.856715616396065,0.391602070657119,0.469141598902204,"NO",NA
"KATNIP",1200.32591072777,1189.80247986577,1294.37941565286,1080.74676650534,1054.40832836205,1034.83043652468,1142.41555627308,-0.217782762816601,0.0792095816723775,-2.74944972841017,0.00596954190379446,0.0108601318287626,"NO",NA
"CTD-2049O4.1",32.2668255571982,34.3873549094154,18.6092887234436,31.1968138785046,40.2958596826261,57.8476641535534,35.7673011507902,0.61487297287898,0.397846688302445,1.54550230266477,0.122224812358782,0.171986972925716,"NO",NA
"XPO6",8320.5387503495,8104.60830422194,8296.64122253528,7825.94359580774,7870.005261904,8204.36994809903,8103.68451381958,-0.0483251308642539,0.0510325864526469,-0.946946534036536,0.343666024062396,0.420057494244588,"NO",NA
"SBK1",141.974032451672,155.234345019647,126.129623570007,40.1101892723631,67.1597661377101,67.1318571658521,99.6233022695418,-1.26889328922078,0.245013208324753,-5.17887708134872,2.23225485431928e-07,6.54692594573426e-07,"DOWN",NA
"RP11-57A19.2",26.8890212976651,57.9672554187289,60.9971130379541,26.7401261815754,22.38658871257,10.7125303988062,34.2821058412166,-1.31820649047811,0.44519570589033,-2.9609595803308,0.00306682184471401,0.00583037329687286,"DOWN",NA
"EIF3CL",55.9291642991435,43.229817600408,38.2524268204119,65.7361435297062,59.3244600883106,60.7043389265683,53.8627252107581,0.435818852313269,0.300870139777804,1.44852810131017,0.147469412726557,0.202543272703558,"NO",NA
"CLN3",20.4356561862255,15.7199336728756,26.8800837116408,31.1968138785046,38.0572008113691,40.7076155154635,28.8328839626799,0.81006242795799,0.41471861866572,1.9532820362978,0.0507861848820745,0.0779143664325492,"NO",NA
"APOBR",8.60448681525284,7.85996683643782,14.473891229345,15.5984069392523,13.431953227542,31.4234225031648,15.2320212584991,0.990623190279439,0.598402708462491,1.6554456994767,0.0978341224969057,0.140876855109146,"NO",NA
"NUPR1",440.979949281708,412.648258912985,281.207029598704,141.499834377503,133.200202839792,163.544630755108,262.1799842943,-1.36594485450106,0.1779090463481,-7.6777706504504,1.61880976480302e-14,7.71769813473975e-14,"DOWN",NA
"SGF29",562.518325547155,547.250190986983,564.481757944456,465.723864329105,493.62428111217,455.639626295889,514.873007702626,-0.244417859387129,0.104148234134538,-2.34682672652318,0.0189340576591758,0.0315875698880707,"NO",NA
"SULT1A1",19.3600953343189,25.5448922184229,15.5077406028697,22.2834384846462,31.3412241975981,36.422603355941,25.0766656989661,0.583792845032585,0.446404028448465,1.30776786907957,0.190952055482424,0.254250074739822,"NO",NA
"EIF3C",692.661188627854,612.094917387595,660.629749682249,747.609361159879,783.530604939952,844.147395425927,723.445536203909,0.276379550265611,0.0971746830631141,2.84415180532264,0.00445298265408498,0.00826238065144492,"UP",NA
"RP11-1348G14.4",15.0578519266925,7.85996683643782,28.9477824586901,15.5984069392523,15.670612098799,14.9975425583287,16.3553604697001,-0.163601801208189,0.577397618351652,-0.283343394583507,0.77691361554777,0.822193037027778,"NO",NA
"RP11-1348G14.8",36.5690689648246,42.2473217458533,46.5232218086091,43.45270504506,23.5059181481985,24.2817355706273,36.0966618805288,-0.470960432912796,0.381317186073687,-1.23508839914125,0.216797606404447,0.2837017941377,"NO",NA
"ATXN2L",7160.00859114227,6623.00455555342,6967.11092818259,7081.67675042055,7520.77447798791,7255.2397547648,7101.30250967526,0.0750795218940087,0.0554707804667733,1.35349676464316,0.175896982932728,0.236373577763683,"NO",NA
"TUFM",15038.4918313582,14394.5467650813,14364.3031957514,12770.6385955507,11925.3358071861,12063.023397749,13426.0565987794,-0.252835384069715,0.0518979939899462,-4.8717756628261,1.10599710830771e-06,3.0660121711919e-06,"DOWN",NA
"SH2B1",3310.57630216853,3204.90147755752,3400.33058952256,3209.92931371328,3399.40349600376,3297.31685675254,3303.74300595303,-0.00128366716088948,0.059785647349082,-0.0214711593468962,0.982869809664812,0.987297422511324,"NO",NA
"ATP2A1",125.840619673073,108.07454400102,77.5387030143484,108.074676650534,73.8757427514812,101.411954442032,99.136040088748,-0.132094314758201,0.248093404898138,-0.532437832486663,0.594422788261415,0.664405703739867,"NO",NA
"ATP2A1-AS1",76.364820485369,68.7747098188309,65.1325105320527,63.5077996812416,51.4891540389111,51.4201459142697,62.7815234117792,-0.341528440708592,0.275402476594196,-1.24010664294727,0.214935952243747,0.281553099864477,"NO",NA
"RABEP2",1015.32944419984,1008.04074677315,937.701381786854,1106.37272076268,1012.99313924379,1070.53887118736,1025.16271732561,0.107679368160639,0.0831885863282459,1.2944007455032,0.195527033280378,0.259165944076691,"NO",NA
"NFATC2IP",1873.62700402131,1867.72461950854,2056.32640394052,1386.02987374499,1347.67264049672,1299.07285302856,1638.40889912344,-0.524898224086248,0.0738488192292866,-7.1077402396447,1.17958297784017e-12,5.05066430934907e-12,"DOWN",NA
"RP11-264B17.2",88.1959898563417,174.884262110741,137.501966678778,34.5393296512016,24.6252475838271,31.4234225031648,81.8617030640091,-2.14305764250455,0.30188688891366,-7.09887617251727,1.2577543611629e-12,5.37489915940135e-12,"DOWN",NA
"RP11-264B17.4",26.8890212976651,41.2648258912985,46.5232218086091,26.7401261815754,32.4605536332266,49.2776398345084,37.1925647744805,-0.0637152083354975,0.385416455320017,-0.165315225792821,0.868695875253448,0.897704935926764,"NO",NA
"SPNS1",74.2136987815558,64.844726400612,69.2679080261512,63.5077996812416,67.1597661377101,56.4193267670459,65.9022042990528,-0.160298940323202,0.266609617296197,-0.601249654640604,0.5476737165215,0.621044146582664,"NO",NA
"RP11-264B17.3",16.1334127785991,20.6324129456493,29.9816318322147,12.2558911665554,5.59664717814251,14.2833738650749,16.480561627706,-1.03076954374077,0.56690267341494,-1.8182478088021,0.0690262658224844,0.102641783655594,"NO",NA
"RP11-231C14.7",10.7556085190661,25.5448922184229,12.4061924822957,40.1101892723631,20.147929841313,37.1367720491948,24.3502640637759,0.998675965335458,0.491517440712432,2.03182203237371,0.0421716758902148,0.0658277047794077,"UP",NA
"NPIPB11",45.1735557800774,73.6871890916045,50.6586193027076,49.0235646662216,32.4605536332266,31.4234225031648,47.0711508295004,-0.598741098644661,0.342799570345901,-1.74662149675539,0.0807030158075285,0.118379817178807,"NO",NA
"SMG1P6",31.1912647052916,18.6674212365398,34.1170293263133,42.3385331208277,41.4151891182546,27.8525790368961,32.5970027573538,0.401200851019118,0.401712357342995,0.99872668511554,0.317927110027663,0.393507078080272,"NO",NA
"NPIPB12",78.5159421891822,127.724461092115,105.452636099514,74.6495189235647,109.694284691593,108.553641374569,100.765080728423,-0.0870039427184797,0.248493004203794,-0.35012632648252,0.726243894158612,0.779349085414419,"NO",NA
"SMG1P2",130.142863080699,127.724461092115,131.29887043763,598.31032331275,733.160780336669,735.593754051358,409.37184205187,2.41114906213388,0.137829681024077,17.4936852804055,1.60063633719294e-68,3.65249063294175e-67,"UP",NA
"RP11-368N21.5",8.60448681525284,20.6324129456493,14.473891229345,23.3976104088785,19.0286004056845,42.8501215952247,21.4978539000058,0.977848598065036,0.521352479857553,1.87559978295722,0.0607102562433657,0.0915415432375456,"NO",NA
"QPRT",8816.37230307845,8749.12558480985,8788.75352433301,7278.88518100967,7239.82278964515,7382.36178216396,8042.55352750668,-0.266849102550984,0.0489613516774342,-5.45019884886004,5.03135326124245e-08,1.56485769783435e-07,"DOWN",NA
"KIF22",2285.56681030154,2340.30512554936,2649.75594434367,2175.9777680257,2174.85709342618,2188.92704482273,2302.56496441153,-0.153764590979672,0.0717323184936521,-2.14358875063098,0.032065852934837,0.0514579317756462,"NO",NA
"MAZ",1078.78753446233,891.123740081137,823.977950699143,451.239629314085,321.24754802538,344.229310148305,651.767618788396,-1.3255842822104,0.131593665683328,-10.0733137520489,7.24935843006675e-24,5.12150356703843e-23,"DOWN",NA
"AC009133.12",41.9468732243576,53.0547761459553,67.200209279102,23.3976104088785,23.5059181481985,24.2817355706273,38.8978537961865,-1.18713338032087,0.363167919894128,-3.26882776613901,0.00107994016920861,0.00218086657069701,"DOWN",NA
"PAGR1",345.25503346202,264.291384875222,313.256360177968,180.495851725634,164.54142703739,158.545449902331,237.730917863427,-0.876079480508054,0.158115636719038,-5.54075168457118,3.01176033297931e-08,9.54282528249317e-08,"DOWN",NA
"MVP",842.164147042872,802.699113171212,670.968243417495,771.006971568758,631.301801694475,736.307922744611,742.408033273237,-0.113655439582311,0.110212342088603,-1.03124058003359,0.302428015219903,0.377390902562442,"NO",NA
"CDIPT",3225.60699486791,2768.67331813522,2939.23376893057,2227.22967654038,2140.1578809217,2258.20140806834,2593.18384124402,-0.430309946716636,0.0709808389428761,-6.06233954297076,1.34155622079315e-09,4.6957520882564e-09,"DOWN",NA
"SEZ6L2",1772.52428394209,1732.14019157998,1755.47623624485,1521.95884850133,1352.14995823923,1520.46514793722,1609.11911107412,-0.258008889321768,0.0744045440162582,-3.46764962722426,0.000525031356490615,0.00110389367912859,"DOWN",NA
"ASPHD1",995.969348865517,1033.58563899157,909.787448701688,1187.70727123164,1137.23870659856,1076.25222073339,1056.7567725204,0.208660075769199,0.0857842059623011,2.43238336741028,0.0149998215354143,0.0254717075427483,"NO",NA
"KCTD13",955.098036493066,972.67089600918,1090.7110890685,1103.03020498999,1021.94777472882,1194.09005512026,1056.25800940164,0.139347872927471,0.0907399052894146,1.53568457541389,0.124615759894283,0.174817390169726,"NO",NA
"CTD-2574D22.3",130.142863080699,93.3371061826991,117.85882858181,54.5944242873831,53.7278129101681,47.8493024480009,82.9183895817933,-1.13273341338593,0.252769146215671,-4.48129619593461,7.41910602117015e-06,1.899548037383e-05,"DOWN",NA
"CTD-2574D22.2",18.2845344824123,30.4573714911965,33.0831799527887,10.0275473180908,13.431953227542,24.9959042638811,21.7134151226519,-0.724149301374908,0.505855016683334,-1.43153527689185,0.152276864150814,0.208309007439253,"NO",NA
"TMEM219",1894.06266020753,1691.85786154324,1742.03619438903,1384.91570182076,1254.76829733955,1396.19979531107,1560.64008510186,-0.399109000134937,0.0780947773707044,-5.11057222482914,3.2118449258245e-07,9.2993552257494e-07,"DOWN",NA
"TAOK2",3081.48184071243,3153.81169312067,2833.78113283105,3834.97976320761,3676.99719603963,3710.82053014646,3381.97869267631,0.307182039880196,0.0630267133135595,4.87383878565835,1.09450318037954e-06,3.03688596684781e-06,"UP",NA
"HIRIP3",1325.09096954894,1354.86178343097,1305.75175876163,1347.03385639686,1225.66573201321,1136.95655965996,1282.56010996859,-0.106232537158582,0.082657808549284,-1.2852087301013,0.198719353738994,0.26279481173738,"NO",NA
"INO80E",2270.50895837484,2104.50612045623,2248.6223874161,1836.15533113484,1872.63814580648,1811.84597478475,2024.04615299554,-0.263055876598028,0.0669185007960694,-3.93098879186903,8.4597216205245e-05,0.000195243875335634,"DOWN",NA
"CTD-2515O10.6",73.1381379296492,109.057039855575,118.892677955334,80.2203785447262,101.858978642194,113.552822227346,99.4533391924706,-0.0211338069021787,0.246701352502853,-0.085665549409318,0.931732289008684,0.947378196810364,"NO",NA
"ALDOA",472.171213987,555.110157823421,494.180000544781,358.763359602803,363.782066579263,348.514322307828,432.086853474183,-0.508518163307755,0.1166635951954,-4.35884186884554,1.307525446964e-05,3.27200477941855e-05,"DOWN",NA
"PPP4C",4874.44178084074,4636.39793764376,4725.72548638115,4892.32891930407,4288.15106789279,4652.0948678549,4678.19000998623,-0.0413029724384856,0.0627594943750322,-0.658115124249906,0.510464158111144,0.585934678091604,"NO",NA
"TBX6",66.6847728182096,37.3348424730796,14.473891229345,40.1101892723631,33.5798830688551,25.7100729571348,36.3156086364979,-0.259761571440036,0.457529279294823,-0.567748520576431,0.570205739919883,0.641715520862507,"NO",NA
"GDPD3",19.3600953343189,14.7374378183209,18.6092887234436,11.1417192423231,8.95463548502802,4.99918085277622,12.9670595760351,-1.10225796150303,0.617601355912687,-1.78474019033544,0.0743034686788025,0.10979893815142,"NO",NA
"MAPK3",1933.85841172808,1720.35024132533,1831.98108988567,1416.11251569926,1419.30972437694,1476.90085764875,1633.085473444,-0.346015664435405,0.0736570581333202,-4.69765794622305,2.63161664815148e-06,7.03410914990786e-06,"DOWN",NA
"CORO1A",46.249116631984,72.7046932370498,44.4555230615598,52.3660804389185,26.8639064550841,82.1293997241807,54.1281199247961,-0.00122675084302305,0.374488686696428,-0.00327580214463859,0.997386292719112,0.998165095134041,"NO",NA
"BOLA2B",35.493508112918,21.614908800204,27.9139330851654,17.8267507877169,20.147929841313,34.9942659694335,26.3318827661252,-0.193756591278349,0.448059959385045,-0.432434515113282,0.665425637044309,0.72712229468856,"NO",NA
"NPIPB13",39.7957515205444,48.1422968731816,36.1847280733626,32.310985802737,50.3698246032826,44.992627674986,41.9660357580157,0.0423978410684435,0.343268245511038,0.123512272465879,0.901701456678935,0.924051732657384,"NO",NA
"SMG1P5",88.1959898563417,36.3523466185249,62.0309624114787,167.125788634846,182.450698007446,199.253065417795,122.568141824405,1.56471152833706,0.253656925354219,6.16861347724698,6.88914009382066e-10,2.46693770996419e-09,"UP",NA
"CD2BP2",3380.48775754246,3402.38314432302,3264.89632159083,4866.70296504672,4531.04555542418,4542.11288909382,3997.93810550351,0.471938715775952,0.0589666484110531,8.00348550397666,1.20945926020195e-15,6.10284889170144e-15,"UP",NA
"CD2BP2-DT",121.538376265446,154.251849165092,117.85882858181,236.204447937249,232.820522610728,219.2497888289,180.320635564871,0.802302566564858,0.174798670461346,4.5898665272873,4.43529530994364e-06,1.16090609031541e-05,"UP",NA
"TBC1D10B",2820.12055369912,2677.30120366163,2692.14376865818,1660.11616710614,1443.93497196077,1486.8992193543,2130.08598074002,-0.83579664617135,0.0721527636362081,-11.5837093972645,4.9841682345352e-31,4.44901378103026e-30,"DOWN",NA
"ZNF48",159.183006082178,118.881998401122,107.520334846563,80.2203785447262,91.7850137215372,68.5601945523595,104.358487691414,-0.688025728751481,0.235613414784641,-2.9201466706824,0.00349866680978793,0.00659834402630759,"DOWN",NA
"SEPTIN1",48.4002383357973,44.2123134549627,42.3878243145105,25.6259542573431,21.2672592769415,21.4250607976124,33.8864417395279,-0.986871129997886,0.373427015614236,-2.64274165695971,0.00822377564532585,0.014615399748684,"DOWN",NA
"ZNF771",278.570260643811,221.061567274814,233.64995841657,279.657152982309,231.7011931751,252.815717411826,249.575974984072,0.0604695188940799,0.153059021678443,0.395073209216758,0.692788859941138,0.750940352801093,"NO",NA
"DCTPP1",1838.13349590839,1737.05267085276,1852.65807735616,1442.85264188084,1343.1953227542,1460.47497770391,1612.39453107604,-0.352738880732678,0.0726555116927357,-4.854950058358,1.20417087475963e-06,3.32557874911172e-06,"DOWN",NA
"SEPHS2",4155.96713176712,4018.40804512883,3824.20883266766,4936.89579627336,4579.1767211562,5210.57478597933,4454.20521882875,0.296438834143698,0.0648636677200354,4.57018304026821,4.87298413772312e-06,1.27027959386748e-05,"UP",NA
"ZNF768",3299.82069364947,3288.41362519467,3038.48330878893,3010.4925392757,2594.60563178687,2938.80417273916,3028.4366619058,-0.171538930257116,0.0712930504144994,-2.40611012237217,0.0161234036838247,0.0272084648515716,"NO",NA
"AC002310.14",70.987016225836,90.3896186190349,78.5725523878731,91.3620977870493,76.1144016227382,66.4176884725983,78.9738958525216,-0.0465790911700604,0.253862491572148,-0.183481580447747,0.854420170110796,0.886227557074727,"NO",NA
"ZNF747",291.47699086669,229.904029965806,230.548410295996,333.13740534546,238.417169788871,314.948393724902,273.072066664621,0.241082516563698,0.161756626426105,1.49040272346327,0.136118376857501,0.188874404949011,"NO",NA
"AC002310.12",70.987016225836,58.9497512732836,66.1663599055773,51.2519085146862,52.6084834745396,25.7100729571348,54.2789320585096,-0.620680278760237,0.328927125486116,-1.88698416964835,0.0591624548969061,0.0894356748883837,"NO",NA
"ZNF764",337.726107498674,331.101102984943,422.84439377158,1309.15201097296,1434.98033647574,1501.18259321937,889.497757487212,1.96077447946942,0.105861688913299,18.5220404057156,1.37139706295754e-76,3.64284746602538e-75,"UP",NA
"ZNF688",524.873695730424,583.602537605508,625.478870982411,397.759376950934,312.292912540352,302.093357246334,457.683458509327,-0.781819964386375,0.129344239321972,-6.0444900251044,1.49883326064849e-09,5.22603843771791e-09,"DOWN",NA
"ZNF785",320.517133868168,310.468690039294,379.422720083545,213.921009452603,250.729793580785,225.677307068183,283.45610901543,-0.550513913209691,0.143998465256373,-3.82305403206598,0.000131808881535001,0.000297945414169359,"DOWN",NA
"ZNF689",1114.28104257524,929.441078408772,1199.26527328859,2045.61965289052,2277.835401504,2292.48150534452,1643.15399233527,1.02982044545508,0.0915404095136597,11.2498999177125,2.31854996119865e-29,1.96145755793373e-28,"UP",NA
"PRR14",1363.81116021758,1438.37393106812,1440.15217731983,1772.6475314536,1602.87975182002,1695.43647778439,1552.21683827726,0.257310020714766,0.0736802738824203,3.4922511434388,0.000478967675433621,0.00101174603051354,"UP",NA
"FBRS",3384.79000095009,3381.75073137737,3130.49590303263,5662.22171894859,6207.80104999567,5801.19229530017,4594.70861660075,0.836127510998122,0.0618664977261994,13.5150290016181,1.27505445780145e-41,1.5441210677942e-40,"UP",NA
"RP11-146F11.1",19.3600953343189,32.422363200306,48.5909205556583,17.8267507877169,22.38658871257,24.9959042638811,27.5971038090752,-0.614878446399517,0.448208202286653,-1.371858978177,0.17010734280563,0.229415199259083,"NO",NA
"SRCAP",174.24085800887,170.954278692523,180.923640366813,373.247594617823,430.941832716973,399.220299528844,288.254750655308,1.19362347816573,0.139285920152934,8.56959179258859,1.03852511869261e-17,5.6902445049848e-17,"UP",NA
"PHKG2",1135.79225961338,1073.86796902832,1032.81552415112,1144.25456618658,1001.79984488751,1016.26205050008,1067.46536906116,-0.0371436202860542,0.0863927654087945,-0.42993901295204,0.667240005410178,0.728587240554387,"NO",NA
"CCDC189",52.7024817434237,44.2123134549627,50.6586193027076,56.8227681358477,32.4605536332266,38.5651094357022,45.9036409509784,-0.211329347333915,0.334184743161633,-0.63237281670786,0.527143292282772,0.601774488617562,"NO",NA
"RNF40",4320.52794210884,4039.04045807448,4127.12669911038,5628.79656122162,5622.39175516197,5593.36920556333,4888.5421035401,0.431990298040955,0.0550884411863848,7.84175933712429,4.44277235971568e-15,2.1809715573708e-14,"UP",NA
"RP11-2C24.3",34.4179472610114,54.03727200051,37.2185774468872,36.7676734996662,33.5798830688551,41.4217842087172,39.5738562476078,-0.165404816260095,0.353452377171332,-0.467969171925861,0.639806635672756,0.704937750314993,"NO",NA
"ZNF629",2013.44991476917,1924.70937907271,1997.39698964962,2073.47395099633,2538.63916000544,2226.77798556518,2129.07456334307,0.204018564783481,0.0787518360793623,2.59065153195769,0.00957944372334375,0.016830231261712,"NO",NA
"BCL7C",344.179472610114,291.801268802754,301.884017069196,193.865914816422,194.763321799359,220.678126215407,257.862020218875,-0.616183682007696,0.146841084908292,-4.19626211827926,2.71356184574313e-05,6.58793704617668e-05,"DOWN",NA
"MIR762HG",43.0224340762642,47.1598010186269,35.1508786998379,36.7676734996662,8.95463548502802,29.2809164234036,33.3893898671378,-0.731598673599357,0.439945791697512,-1.66292913219266,0.0963266221147801,0.138990847933701,"NO",NA
"FBXL19-AS1",110.78276774638,90.3896186190349,87.8771967495949,159.32658516522,189.166674621217,123.551183932898,126.849004472391,0.700407969383582,0.219424504448235,3.19202256441153,0.00141280295336667,0.00280989388630277,"UP",NA
"FBXL19",2218.88203748333,1954.18425470935,2140.06820319602,1633.37604092456,1548.03260947422,1474.75835156898,1828.21691622608,-0.440381147917209,0.0756756224516561,-5.81932640459664,5.90852526261276e-09,1.97421504538311e-08,"DOWN",NA
