"","A1","A2","A3","B1","B2","B3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SNAP23",402.744579192802,388.407393143463,378.243631055229,432.620477725625,425.926983691102,426.382358736558,409.054237257463,-0.136184532382341,0.116881142314527,-1.16515401617028,0.243956655284802,0.535020768058532
"LRRC57",842.510247837867,805.75058061853,897.561913693219,663.814448620282,617.594126352098,614.944954206696,740.362711888115,0.425831776567554,0.10457830717616,4.07189395263638,4.66324106247952e-05,0.00127994211095158
"HAUS2",1211.59929116498,1231.9970894264,1257.40450323765,1131.16363442021,1178.39798821205,1192.94703256618,1200.58492317125,0.0793081081492703,0.0879515542369973,0.901724919329611,0.367203012124153,0.652367059206155
"STARD9",732.568830676601,852.493017615738,490.694440287864,626.108994139609,839.68462499103,881.241517605341,737.131904219364,-0.178488146332584,0.194632518094305,-0.917052032621298,0.35911537492264,0.646259280077726
"CDAN1",1011.90977836186,941.526230943752,884.272272602089,1046.82248623976,1060.76101176403,1085.96662125863,1005.20973352835,-0.171209297204778,0.098320191008437,-1.74134422898026,0.0816232578077977,0.296553910806139
"TTBK2",794.270646430372,856.944678282138,452.870077182342,607.256266899272,768.696794375846,716.537862786526,699.429387659416,0.0071200562855467,0.203784305838401,0.0349391787373107,0.972128239558031,0.989421192412115
"UBR1",1990.16402085802,1936.47238988431,1454.70455943673,1550.88487771824,1712.83494155779,1910.25453859952,1759.21922134244,0.0558381182443087,0.137303269489699,0.406677265966328,0.684245039919526,0.86186760534596
"TMEM62",496.980079616744,405.101120642465,404.822913237488,503.070142676357,419.842312495515,390.978769382981,436.799223008592,-0.00658546213430925,0.148307045270686,-0.0444042433876939,0.964582179252722,0.987779244288381
"CCNDBP1",894.115402831931,839.138035616535,1173.57753635514,951.56660123595,876.192652164553,962.054058521114,949.440714454204,0.0596528731553378,0.138106082635718,0.431935161847172,0.665788538224016,0.851794678015744
"LCMT2",485.761567661513,504.150570469881,465.137438189538,459.411195382946,526.324058418291,476.409169779656,486.198999983637,-0.00670298208285557,0.118085563490298,-0.0567637726808687,0.954733372598037,0.983667098303282
"ADAL",1020.88458792604,894.783793946545,986.500280995394,899.969663525554,932.9829166567,995.148718134241,955.044993530746,0.0365283568560055,0.10332535685061,0.353527517052942,0.723693003256136,0.883484310179538
"ZSCAN29",1429.23842309646,1449.01554691343,1194.0231380338,1364.34210291912,1455.25052761127,1523.12398545063,1402.49895400412,-0.0936762508694092,0.109449995456067,-0.855881724609214,0.392063204611848,0.672042215724717
"TUBGCP4",1521.23022112936,1673.82441056667,1193.00085794987,1295.87693557263,1441.05296148823,1361.49890361908,1414.41404838764,0.098114919172543,0.131357581097149,0.74693000855413,0.45510581079126,0.7194253646818
"TP53BP1",2488.26595167029,2445.07462102059,1817.61398923296,2531.22669421575,2663.05775993532,3057.02297635669,2500.3769987386,-0.290170794613707,0.135032842462306,-2.14889051672528,0.0316430797378696,0.167919105107744
"MAP1A",152.571762591145,150.243547491024,77.6932863789119,176.620286777893,190.653030795065,213.960822615096,160.290456108189,-0.615731301430107,0.24538984312262,-2.50919636116492,0.0121006197698711,0.0903914221231367
"PPIP5K1",999.569415211104,1067.28564476957,992.633961498993,1212.5280361943,993.829628612572,1152.9255837317,1069.79537833637,-0.135441654622001,0.109433236149889,-1.23766471126275,0.215840409094698,0.502128729491138
"CKMT1B",344.408317025599,316.067907314451,475.360239028869,494.13990345725,370.150831064886,445.62343990698,407.625106299673,-0.204798003534477,0.178829004614656,-1.14521692929947,0.252119307211487,0.545083360701319
"CATSPER2",159.302869764284,189.195578322031,168.676213848953,189.519521205492,239.330400359762,220.887611836448,194.485365889495,-0.329628912583331,0.170315411351157,-1.93540273289597,0.0529408942191616,0.229562822095369
"CKMT1A",350.017573003215,407.326950975666,461.048317853806,417.73674569378,362.037936137437,401.753774838417,399.98688308372,0.0448749358670097,0.143209250055966,0.313352216071746,0.754013083421977,0.898003614429248
"CATSPER2P1",42.6303454298788,53.4199279968086,28.6238423501254,42.6666984912887,22.3104610504863,36.9428758472108,37.7656918609664,0.28390397848499,0.381383888291682,0.744404751224992,0.456631645451821,0.720257448729692
"PDIA3",13503.7228405119,12607.1030072468,15853.5195416338,13506.4906944982,12958.3214228688,13277.1156508382,13617.7121929329,0.0785557016771243,0.100596299822619,0.780900508424677,0.434861013034051,0.704742628114166
"ELL3",11.2185119552312,8.90332133280144,8.17824067146441,5.95349281273796,9.12700679338076,11.5446487022534,9.15420371131153,0.0734975517505962,0.651136215572033,0.112875846854913,0.910128985349147,NA
"SERF2",3883.84883890106,3975.33297509584,5711.47882893396,4694.32908284388,4314.03187767131,4186.08961943707,4460.85187048052,0.040812364053663,0.144294614343031,0.282840522076866,0.7772990899469,0.909134461170312
"HYPK",26.924428692555,31.161624664805,19.423321594728,22.8217224488288,26.3669085142111,21.550010910873,24.7080028043335,0.132152364150302,0.406525743042852,0.325077480115133,0.745122432407499,NA
"MFAP1",1321.54070832624,1250.9166472586,1612.13569236242,1440.74526068259,1413.67194110809,1373.81319556815,1402.13724088435,-0.0142400670933829,0.115391007566382,-0.123407078191868,0.901784752332561,0.963332316544746
"WDR76",1357.43994658298,1319.91738758781,1411.76879591154,1681.86171959847,1618.52253802619,1713.2258674144,1517.1227091869,-0.294192624785173,0.0863724567125569,-3.40609305306935,0.000658997138841284,0.0111237695335418
"FRMD5",3208.49441919614,3330.95509363434,3021.8599281061,2959.87817673289,3120.42221147029,2983.13722466227,3104.124508967,0.0771182812296772,0.0821931888086721,0.938256348822186,0.348112686542684,0.63823915937134
"PIN4P1",11.2185119552312,10.0162364994016,12.2673610071966,7.93799041698394,10.141118659312,14.6232216895209,11.0340733712744,0.0223416993465342,0.594569646890759,0.0375762527794142,0.970025542083485,NA
"ACTBP7",21.3151727149394,26.7099639984043,42.9357635251881,8.93023921910694,13.1834542571055,24.6285838981405,22.9505296021475,0.943065877004852,0.503366718717134,1.87351654755468,0.0609970898817985,NA
"GOLM2",2525.28704112255,2494.042888351,2432.00431967673,2529.24219661151,2692.46700404732,2506.72805488262,2529.96191744862,-0.0524784384836148,0.0803746459223042,-0.652922795259891,0.513806052390098,0.756039652492018
"CTDSPL2",1756.81897218921,1562.53289390665,1421.99159675087,1288.93119395777,1711.82082969186,1570.84186675328,1552.15622554161,0.0522381864101124,0.130154693081328,0.40135461252612,0.68815906065206,0.863178449294646
"EIF3J-DT",131.256589876206,110.178601493418,147.208332086359,175.62803797577,154.145003621542,163.164368325181,146.930155563079,-0.341215760670113,0.188043683590428,-1.8145558210469,0.0695921969883099,0.270469502604205
"EIF3J",4053.24836942505,3874.05769493523,4340.60123637973,3140.46745871927,2977.43243837399,3198.637333771,3597.40742193405,0.396926087364958,0.0849785588804635,4.67089690145606,2.99887435730322e-06,0.000131477494893176
"SPG11",2219.02166474474,2361.60598352558,1579.42272967656,2107.53645570924,2363.89475948562,2430.53337344774,2177.00249443158,-0.164562281737412,0.145367190917618,-1.13204555098455,0.25761528440824,0.550254490730933
"PATL2",13.4622143462775,26.7099639984043,9.20052075539746,16.8682296360909,22.3104610504863,20.7803676640561,18.2219595751188,-0.286731329519052,0.518303668418938,-0.553211074877616,0.580118884269673,NA
"B2M",11147.8353299133,11074.6188228384,14516.3771918493,12777.1878249378,11086.2709183598,11573.8951456324,12029.3642055885,0.0521120598289761,0.121286640060538,0.429660346786467,0.667442732216002,0.852825359061326
"TRIM69",747.152896218401,865.84799961494,927.208036127277,803.721529719624,653.08804165969,837.371852536778,805.731725979452,0.146201539117301,0.134134292199509,1.08996392137995,0.27572903706402,0.567476788824985
"SORD2P",143.59695302696,89.0332133280144,85.8715270503763,107.162870629283,76.0583899448397,90.0482598775763,98.6285356428416,0.219020168447003,0.263519075196759,0.831135917896909,0.405896851009577,0.683029670072143
"SORD",5177.34326733922,5104.94186919502,4966.23664774676,4502.82506403414,4590.88441707052,4548.59158868783,4815.13714234558,0.16052912089512,0.0715867414314175,2.24244207356347,0.0249328151542973,0.144327527687592
"SHF",301.777971595721,287.132112982846,300.550344676317,281.79865980293,247.443295287212,291.694790543602,285.066195814771,0.113637307519493,0.139631750942055,0.813835726851629,0.415739065084388,0.688332389472504
"GATM",29.1681310836012,28.9357943316047,34.7575228537237,25.7984688551978,47.6632576987662,30.7857298726757,32.8514841159282,-0.160347044105912,0.376467546729785,-0.425925276956219,0.670162295587132,0.854712064803385
"SPATA5L1",547.463383415285,442.940236306871,662.437494388617,516.961625906079,501.985373635942,438.696650685628,518.414127389737,0.183430324855331,0.158633006689249,1.15631878058428,0.247550789220816,0.538970453602812
"SLC30A4",396.013472019663,322.745398314052,364.953989964099,407.81425767255,327.558132695776,361.732326003939,363.46959611168,-0.0176896564820686,0.144406407297166,-0.122499110760827,0.902503750199394,0.963343008100626
"BLOC1S6",3906.28586281152,3596.94181845178,3988.93688750676,3677.27406066781,3600.09712405575,3875.15374772305,3774.11491686945,0.0431086936551676,0.0840281671506094,0.513026704222894,0.607932640961937,0.817555138529242
"SEMA6D",5051.69593344063,5207.33006452224,3959.29076507271,5340.28305302595,6439.61034866309,6401.12288377609,5399.88884141678,-0.35489758217545,0.1258694242564,-2.8195694408875,0.0048088124995277,0.0485435350741218
"CTD-2270N23.1",65.0673693403412,53.4199279968086,75.6487262110458,31.7519616679358,36.508027173523,26.9375136385912,48.2222543380409,1.03763077464555,0.308835587563662,3.35981608476923,0.00077994374799027,0.0127056921041058
"RP11-208K4.1",13.4622143462775,24.484133665204,21.4678817625941,26.7907176573208,16.2257898548991,13.0839351958872,19.2524454136971,0.0941257856544812,0.493507507869578,0.190728173641801,0.848738564489673,NA
"CTD-2007H18.2",63.9455181448181,86.807382994814,53.1585643645187,65.4884209401175,95.3265153975324,86.2000436434918,75.1544075808821,-0.279884442135291,0.275530610671211,-1.01580162528394,0.309723861919222,0.603421153590014
"SLC24A5",2791.16577446153,2778.94917100065,2247.99390456878,3308.15750627806,3378.00662541681,3440.3053132715,2990.76304916622,-0.37361690267804,0.105269453575416,-3.5491483045495,0.000386479347730926,0.00725481706624216
"MYEF2",2537.62740427331,2288.15358252997,2447.33852093572,2591.75387114526,2777.65240078555,2836.13536452024,2579.77685736501,-0.174262972962217,0.0876127244455549,-1.98901442758477,0.0466996105132405,0.212907464759398
"RP11-154J22.1",17.94961912837,16.6937274990027,17.3787614268619,12.8992344275989,24.3386847823487,10.7750054554365,16.6725054532698,0.129523367232916,0.514617730346419,0.251688505069046,0.801281842667608,NA
"DUT",4890.1493612853,4773.29314954817,6385.16140424584,5103.13558931855,5053.31942793515,4761.78276805611,5161.14028339819,0.105617532085626,0.120761727573434,0.87459441172205,0.381794629499559,0.664057341439487
"FBN1",22.4370239104625,32.2745398314052,14.3119211750627,40.6822008870427,38.5362509053854,66.1893192262527,35.7385426559352,-1.08835039756344,0.409347621495903,-2.65874367019946,0.00784326108976796,0.06741592509067
"CEP152",1493.18394124128,1762.85762389468,1408.70195565974,1528.06315526941,1598.24030070756,1749.39910001479,1590.07434613125,-0.0646349434387678,0.114100080324961,-0.566475880250785,0.571070324809672,0.796183309533494
"SHC4",857.094313379667,845.815526616137,733.997100263931,933.706122797736,1090.17025587604,1066.72554008821,921.25147650362,-0.343745562544348,0.114398243274685,-3.00481504527102,0.00265742389872688,0.031620440106436
"EID1",4782.45164651508,4961.3758127036,6447.52048936575,5066.42238364,4767.33988174255,4822.58458455464,5141.28246642027,0.143877073213851,0.120920679407904,1.18984671537039,0.234106644684874,0.524984370813105
"SECISBP2L",4154.21497702213,3947.51009593084,2958.47856290225,3725.89425197184,4269.41095557033,4140.68066787488,3866.03158521204,-0.134152219038445,0.131184483928113,-1.02262260765502,0.306486316171356,0.600060730637963
"COPS2",3175.96073452597,3118.3882968137,3523.79944931723,2991.63013840082,3099.12586228573,3110.89800363387,3169.96708082956,0.0936689690482579,0.086053109138282,1.0885018564261,0.276373617480625,0.567868100288058
"GALK2",671.988866118352,612.103341630099,708.440098165604,618.171003722625,705.821858688112,743.475376425117,676.666757458318,-0.0540252265186722,0.120115761293216,-0.449776331906938,0.652871725447454,0.844949885385933
"FAM227B",72.9203277090031,44.5166066640072,56.2254046163178,91.2868897953153,87.2136204700828,74.6553949412385,71.1363740326608,-0.541245958784973,0.267470383628894,-2.02357341938812,0.043014062257064,0.204117022478305
"RP11-295H24.4",6.73110717313875,6.67749099960108,33.7352427697907,25.7984688551978,14.1975661230367,26.9375136385912,19.0128982598927,-0.499131838579066,0.643627969987863,-0.775497433072212,0.438045781686351,NA
"DTWD1",499.223782007791,447.391896973272,556.12036565958,633.054735754469,547.620407602846,500.268110430979,530.613216404823,-0.159500000915565,0.138651857558989,-1.15036324592843,0.249994291499697,0.542463945929836
"GABPB1",674.232568509398,634.361644962102,843.381069244767,543.7523435634,535.451065211671,612.636024466246,640.635785992931,0.34660889299967,0.137656261289027,2.51793045775026,0.0118046625736693,0.0892522665075174
